ProbeID X Y Z hemi
51_653 98.967064 106.012184 123.589447 rh
51_654 98.838264 106.123184 123.966446 rh
51_655 106.201065 106.614189 123.383446 rh
51_656 106.670067 106.017189 123.711441 rh
51_657 98.632668 106.883186 123.52845 rh
51_658 105.525063 107.464188 123.022446 rh
51_659 98.247368 107.719185 123.83445 rh
51_660 105.058067 108.292191 122.958443 rh
51_661 97.529861 109.732185 123.708443 rh
51_662 97.936264 108.71418 123.54245 rh
51_663 104.709061 109.290192 123.163445 rh
51_664 97.195061 110.617188 123.846443 rh
51_665 104.448067 110.262192 123.362442 rh
51_666 96.961761 111.502182 123.770439 rh
51_667 104.209061 111.217194 123.045441 rh
51_668 96.846161 112.349182 123.534439 rh
51_669 104.067062 112.013191 123.219444 rh
51_670 103.972061 113.00119 123.389442 rh
51_671 96.816261 114.225182 123.442444 rh
51_672 103.989067 114.019188 123.440445 rh
51_673 96.936562 115.098183 123.369446 rh
51_674 96.723564 114.609184 124.026443 rh
51_675 104.162064 115.16819 123.271439 rh
51_676 97.027954 115.64418 123.507439 rh
51_677 104.513054 116.201195 123.399445 rh
51_678 97.119156 116.113182 123.845444 rh
51_679 97.407555 116.957184 123.123444 rh
51_680 104.856056 116.892189 123.647446 rh
51_681 105.069054 117.768188 123.665443 rh
51_682 97.652153 118.000183 122.818443 rh
51_683 105.340057 118.231194 124.508446 rh
51_684 97.810654 118.782181 123.095444 rh
51_685 104.607056 119.119194 124.294441 rh
51_686 97.953758 119.434181 123.439445 rh
51_687 103.923058 119.506195 123.429443 rh
51_688 98.090256 120.240181 123.335442 rh
51_689 102.117058 120.757187 123.738441 rh
51_690 103.048058 120.198181 123.665443 rh
51_691 98.502357 121.099182 123.493439 rh
51_692 99.516357 121.563187 123.423439 rh
51_693 101.15786 121.225182 123.848442 rh
51_694 100.352959 121.461182 123.918442 rh
51_695 103.313072 98.26899 124.504448 rh
51_696 104.02607 98.243889 124.200447 rh
51_697 104.561073 98.345291 124.068451 rh
51_698 102.80307 98.69268 124.137451 rh
51_699 102.382072 99.022285 124.303452 rh
51_700 105.019073 98.436493 124.166451 rh
51_701 105.544075 98.631195 124.257446 rh
51_702 105.357071 98.386093 124.592453 rh
51_703 105.965073 98.789391 124.396446 rh
51_704 106.467072 99.04879 124.482452 rh
51_705 101.920074 99.724983 124.044449 rh
51_706 107.017075 99.758789 124.228447 rh
51_707 101.321075 100.513786 124.284447 rh
51_708 107.254074 100.58699 123.94445 rh
51_709 100.905769 101.511185 123.977448 rh
51_710 100.559669 102.043182 124.404449 rh
51_711 107.573074 101.226189 124.275452 rh
51_712 107.696075 102.135193 124.388443 rh
51_713 100.205673 103.225182 123.878448 rh
51_714 99.599365 104.285187 124.147453 rh
51_715 107.729073 103.206192 124.514442 rh
51_716 107.564064 104.285194 124.498444 rh
51_717 99.030663 105.370186 124.43145 rh
51_718 107.177063 104.87719 123.899445 rh
51_719 98.706665 106.25518 124.364449 rh
51_720 106.397064 106.619194 124.219444 rh
51_721 106.981064 105.649193 124.075439 rh
51_722 106.673065 106.179192 124.044441 rh
51_723 98.423164 106.930183 124.58345 rh
51_724 105.667061 107.451195 124.012444 rh
51_725 105.045067 108.524193 123.912445 rh
51_726 105.340065 108.09819 124.56144 rh
51_727 104.750061 109.34819 123.943443 rh
51_728 96.846268 110.940186 124.817444 rh
51_729 104.287064 111.026192 123.904442 rh
51_730 96.541962 112.030182 124.828445 rh
51_731 104.120064 111.978195 124.203445 rh
51_732 96.690964 113.157181 123.830444 rh
51_733 96.372665 112.916183 124.968445 rh
51_734 104.024063 113.033188 124.331444 rh
51_735 96.503662 113.834183 124.563438 rh
51_736 104.070061 114.128189 124.322441 rh
51_737 96.585861 114.584183 124.700439 rh
51_738 96.381065 114.176186 125.305443 rh
51_739 104.311066 115.194191 124.295441 rh
51_740 96.842667 115.298187 124.246445 rh
51_741 104.672058 116.105194 124.26844 rh
51_742 97.35656 116.834183 124.521439 rh
51_743 105.159058 116.790192 124.582443 rh
51_744 105.562057 117.416191 124.835442 rh
51_745 97.657753 117.82518 123.691444 rh
51_746 105.714058 118.028191 125.431442 rh
51_747 97.887657 118.593185 124.062439 rh
51_748 105.188057 118.660194 125.082443 rh
51_749 98.08506 119.419182 124.216438 rh
51_750 104.487053 119.255188 125.145439 rh
51_751 98.274254 120.278183 124.275444 rh
51_752 101.712059 120.93618 124.670441 rh
51_753 102.140053 120.607185 125.326439 rh
51_754 103.676056 119.858192 124.529442 rh
51_755 102.623055 120.485184 124.551445 rh
51_756 98.644157 120.848183 124.64344 rh
51_757 99.167458 121.332184 124.370445 rh
51_758 100.782158 121.257187 124.695442 rh
51_759 99.972054 121.414185 124.536446 rh
51_760 103.316071 98.011292 125.275452 rh
51_761 103.982071 97.930588 125.090446 rh
51_762 104.943069 98.112289 124.887451 rh
51_763 102.639069 98.482384 125.086449 rh
51_764 105.958069 98.481995 124.979446 rh
51_765 102.10907 99.131981 124.82045 rh
51_766 106.647072 98.777794 125.12645 rh
51_767 101.683075 99.637886 124.997452 rh
51_768 107.20607 99.211494 125.132446 rh
51_769 101.300072 100.157883 125.179451 rh
51_770 101.16877 100.224083 125.675453 rh
51_771 107.625069 100.224091 124.832451 rh
51_772 100.88987 100.958786 125.046448 rh
51_773 100.516174 101.764183 125.157448 rh
51_774 107.916069 101.229195 125.03244 rh
51_775 100.280869 102.476181 124.812447 rh
51_776 108.022072 102.197189 125.149445 rh
51_777 99.885971 103.239182 124.936447 rh
51_778 108.065071 102.965195 125.319443 rh
51_779 99.389267 104.156181 125.19545 rh
51_780 107.927063 103.787193 125.189445 rh
51_781 107.752068 104.576195 125.164444 rh
51_782 98.933563 105.014183 125.628448 rh
51_783 107.40406 105.12719 124.676445 rh
51_784 98.651566 105.984184 125.178452 rh
51_785 107.00106 106.014191 124.778442 rh
51_786 106.422066 106.811188 124.944443 rh
51_787 98.055466 107.850182 124.714447 rh
51_788 105.805061 107.547188 125.041443 rh
51_789 105.40406 108.163193 125.154442 rh
51_790 97.661362 108.864182 124.712448 rh
51_791 97.216362 109.875183 124.914452 rh
51_792 97.430763 108.959183 125.576447 rh
51_793 105.009064 108.872192 124.758446 rh
51_794 96.807465 110.31118 125.83844 rh
51_795 104.610062 109.96019 124.456444 rh
51_796 96.47776 111.170181 125.872444 rh
51_797 96.237961 111.856186 126.037445 rh
51_798 104.426064 110.861191 125.075439 rh
51_799 96.218063 112.446182 125.690445 rh
51_800 104.188065 112.059189 125.192444 rh
51_801 104.118065 113.16819 125.267441 rh
51_802 96.121666 113.299187 125.900444 rh
51_803 104.237061 114.34919 125.236443 rh
51_804 96.244965 114.156181 125.995445 rh
51_805 104.354065 114.980194 124.905441 rh
51_806 104.498055 115.420189 124.794441 rh
51_807 104.453064 115.04319 125.267441 rh
51_808 96.556465 114.95018 125.553444 rh
51_809 96.991356 115.930183 124.957443 rh
51_810 97.216957 116.443184 125.516441 rh
51_811 96.916954 115.824181 126.165443 rh
51_812 97.476357 116.990181 125.523445 rh
51_813 104.799057 115.80619 125.263443 rh
51_814 105.283058 116.389191 125.495445 rh
51_815 105.549057 116.83519 125.377441 rh
51_816 105.800056 117.645195 125.328445 rh
51_817 97.698059 117.659187 124.816444 rh
51_818 105.895058 117.841194 126.056442 rh
51_819 106.015053 117.504189 126.01844 rh
51_820 98.045753 118.40818 125.133446 rh
51_821 104.367058 119.138191 125.968445 rh
51_822 105.592056 118.268188 125.738441 rh
51_823 105.124054 118.671188 125.848442 rh
51_824 98.332054 119.287186 125.210442 rh
51_825 103.80806 119.656189 125.398445 rh
51_826 102.969055 120.135185 125.468445 rh
51_827 98.54496 120.153183 125.174438 rh
51_828 101.193054 120.804184 125.777443 rh
51_829 98.712753 120.570183 125.147446 rh
51_830 98.826454 120.757187 125.11544 rh
51_831 98.959457 120.425186 125.613441 rh
51_832 99.090057 120.983185 125.111443 rh
51_833 99.454956 120.766182 125.719444 rh
51_834 100.353958 121.148186 125.326439 rh
51_835 99.693855 121.159187 125.228439 rh
51_836 103.749069 97.669891 125.929451 rh
51_837 104.171074 97.373192 126.631447 rh
51_838 104.808075 97.576889 126.131447 rh
51_839 103.014069 97.93618 125.979446 rh
51_840 102.408073 98.350082 126.183449 rh
51_841 105.832069 97.97789 125.928452 rh
51_842 102.029068 98.957985 125.607452 rh
51_843 106.838074 98.492294 125.874451 rh
51_844 107.485069 98.698395 126.360451 rh
51_845 101.529068 99.565781 125.898453 rh
51_846 101.20607 99.997482 126.357452 rh
51_847 107.506073 99.036491 125.853447 rh
51_848 107.728073 99.600693 125.57045 rh
51_849 100.962074 100.558281 125.919449 rh
51_850 108.02507 100.325989 125.690453 rh
51_851 100.67437 101.199081 125.844452 rh
51_852 100.566574 101.319183 126.447449 rh
51_853 108.212074 101.291191 125.815445 rh
51_854 100.24527 102.143181 125.796448 rh
51_855 108.286072 102.257195 125.913445 rh
51_856 99.685074 103.169182 125.939453 rh
51_857 108.259071 103.211189 126.008446 rh
51_858 99.228661 104.06118 126.210449 rh
51_859 108.083061 104.294189 126.014442 rh
51_860 98.821861 104.888184 126.566452 rh
51_861 107.659065 105.285194 125.652443 rh
51_862 107.973061 104.964188 126.342445 rh
51_863 98.601166 105.683182 126.059448 rh
51_864 107.125061 106.258194 125.820442 rh
51_865 97.537361 108.000183 126.966446 rh
51_866 98.271767 106.728188 125.783447 rh
51_867 97.767365 107.979187 125.884453 rh
51_868 106.439064 107.065193 125.871445 rh
51_869 97.392563 108.650185 126.308449 rh
51_870 97.116165 109.424187 126.057449 rh
51_871 105.785065 107.799194 125.839439 rh
51_872 96.828362 109.768181 126.638451 rh
51_873 105.311066 108.532188 125.761444 rh
51_874 96.507866 110.440186 126.768448 rh
51_875 104.885063 109.567192 125.664444 rh
51_876 96.064766 111.363182 127.089439 rh
51_877 104.696068 110.385193 126.108444 rh
51_878 95.992867 112.326187 126.597443 rh
51_879 104.471062 111.240189 126.084442 rh
51_880 104.299065 112.255188 126.152443 rh
51_881 96.039665 113.805183 126.806442 rh
51_882 104.282066 113.356194 126.245445 rh
51_883 96.276161 114.466187 126.469444 rh
51_884 96.507866 115.025185 126.681442 rh
51_885 104.563065 114.687195 126.277443 rh
51_886 97.088058 116.048187 127.030441 rh
51_887 97.357254 116.593185 126.485443 rh
51_888 105.168053 115.828194 126.214439 rh
51_889 105.57206 116.438194 126.01844 rh
51_890 105.885056 116.966194 125.950439 rh
51_891 105.741058 116.172188 126.906441 rh
51_892 97.835159 117.451187 126.075439 rh
51_893 101.671059 119.105186 127.31044 rh
51_894 106.031059 117.518188 126.525444 rh
51_895 105.713058 117.986191 126.488441 rh
51_896 98.859756 119.323181 126.10144 rh
51_897 99.386658 119.32518 126.582443 rh
51_898 101.237053 119.899185 126.803444 rh
51_899 102.126053 120.264183 126.138443 rh
51_900 103.560059 119.565193 126.08844 rh
51_901 102.82106 119.857185 126.26844 rh
51_902 99.457359 120.070183 126.263443 rh
51_903 100.682259 120.323181 126.47644 rh
51_904 100.143356 120.675186 126.077438 rh
51_905 100.072159 119.625183 126.792442 rh
51_906 104.745071 97.256691 126.992447 rh
51_907 103.423073 97.477089 126.84845 rh
51_908 105.326073 97.323288 127.081451 rh
51_909 102.745071 97.893181 126.718452 rh
51_910 102.283073 98.229385 127.079453 rh
51_911 105.863075 97.587288 126.810448 rh
51_912 106.502075 97.939293 126.617447 rh
51_913 107.225075 98.208694 126.880447 rh
51_914 101.922073 98.834785 126.539452 rh
51_915 107.634071 98.632294 126.75045 rh
51_916 101.519073 99.364883 126.879448 rh
51_917 101.217072 99.871384 127.09745 rh
51_918 107.938072 99.286194 126.40345 rh
51_919 100.891869 100.581085 126.662453 rh
51_920 100.634773 101.072487 127.171448 rh
51_921 108.310074 100.379288 126.507446 rh
51_922 108.529068 100.57019 127.226448 rh
51_923 100.357971 101.690186 126.717453 rh
51_924 108.457069 101.397194 126.563438 rh
51_925 108.646072 101.521194 127.28344 rh
51_926 99.99427 102.345184 126.75145 rh
51_927 108.51107 102.357193 126.704445 rh
51_928 108.700073 102.313194 127.434441 rh
51_929 99.523071 103.166183 126.928452 rh
51_930 108.540062 103.389191 127.146439 rh
51_931 99.07756 104.039185 127.162453 rh
51_932 98.754166 104.763184 127.308449 rh
51_933 98.626564 104.960182 127.647453 rh
51_934 108.240067 104.58519 126.932442 rh
51_935 97.683067 107.360184 127.772453 rh
51_936 98.439163 105.666183 127.08345 rh
51_937 97.979668 106.994186 126.93145 rh
51_938 107.810066 105.614189 126.858444 rh
51_939 107.087067 106.645195 126.840439 rh
51_940 97.326363 108.157181 127.698448 rh
51_941 97.109367 108.905182 127.047447 rh
51_942 105.704063 108.15519 126.53244 rh
51_943 96.700264 109.612183 127.474449 rh
51_944 105.353065 108.833191 126.67144 rh
51_945 96.299164 110.329185 127.756447 rh
51_946 105.034065 109.676193 126.827438 rh
51_947 95.988365 110.903183 128.106445 rh
51_948 104.788063 110.508194 126.998444 rh
51_949 95.779762 111.631187 128.206436 rh
51_950 95.811562 112.173187 127.520439 rh
51_951 104.583061 111.395195 127.054443 rh
51_952 95.841064 112.949181 127.252441 rh
51_953 104.468063 112.36319 127.201439 rh
51_954 95.956367 113.697182 127.941444 rh
51_955 104.500061 113.43219 127.293442 rh
51_956 96.208961 114.389183 127.261444 rh
51_957 96.31636 114.489182 128.00444 rh
51_958 104.708061 114.255188 127.39444 rh
51_959 96.482063 114.917183 127.494446 rh
51_960 96.789658 115.503181 127.229439 rh
51_961 105.102066 115.184189 127.182442 rh
51_962 105.574059 115.523193 127.924438 rh
51_963 97.087654 115.861183 127.747444 rh
51_964 97.398956 116.364182 127.559441 rh
51_965 97.808357 116.966187 127.203445 rh
51_966 98.122055 117.399185 126.92244 rh
51_967 100.631859 118.582184 127.480446 rh
51_968 101.949059 118.179184 127.876442 rh
51_969 105.511055 117.545189 127.401443 rh
51_970 106.096054 116.980194 126.854439 rh
51_971 105.965057 117.385193 126.995445 rh
51_972 105.954056 116.944191 127.461441 rh
51_973 98.42276 118.090187 126.396439 rh
51_974 99.335854 118.369186 127.072441 rh
51_975 102.256058 119.647186 126.825439 rh
51_976 102.61306 118.934181 127.323441 rh
51_977 103.153053 119.347183 126.756439 rh
51_978 103.51606 118.742195 127.225441 rh
51_979 104.964058 118.442192 126.680443 rh
51_980 104.040054 118.939194 126.709442 rh
51_981 104.428055 118.124191 127.468445 rh
51_982 103.530075 97.165489 127.818451 rh
51_983 104.27607 97.082993 127.552452 rh
51_984 105.209068 97.070892 127.738449 rh
51_985 105.989075 97.280891 127.689453 rh
51_986 106.662071 97.662994 127.366447 rh
51_987 102.795074 97.596985 127.646446 rh
51_988 102.212074 98.117081 127.885452 rh
51_989 107.319069 97.904991 127.68045 rh
51_990 101.850075 98.712486 127.471451 rh
51_991 107.774071 98.502792 127.268448 rh
51_992 101.450073 99.359283 127.775452 rh
51_993 108.316071 99.333191 127.552452 rh
51_994 101.02137 100.247787 127.774452 rh
51_995 100.641769 100.990387 128.040451 rh
51_996 108.58007 100.038391 127.868446 rh
51_997 100.297668 101.649185 127.447449 rh
51_998 108.72007 100.756088 127.941444 rh
51_999 99.871475 102.332184 127.677452 rh
51_1000 108.854073 101.653191 128.085434 rh
51_1001 99.38797 103.146187 127.912453 rh
51_1002 108.866074 102.608192 128.121445 rh
51_1003 108.801064 103.480194 128.245438 rh
51_1004 98.867966 104.220184 128.171448 rh
51_1005 108.532066 104.15419 127.701439 rh
51_1006 98.499664 105.155182 128.03244 rh
51_1007 108.307068 104.930191 127.748444 rh
51_1008 108.023064 105.643188 127.92144 rh
51_1009 97.742462 106.949181 128.516449 rh
51_1010 98.118561 106.140182 128.192444 rh
51_1011 107.594063 106.296188 127.792442 rh
51_1012 97.34996 107.778183 128.538452 rh
51_1013 106.333061 107.505188 126.890442 rh
51_1014 107.009064 107.12719 127.930443 rh
51_1015 96.980164 108.735184 128.072449 rh
51_1016 105.951065 108.261192 127.567444 rh
51_1017 106.492065 107.675194 127.780441 rh
51_1018 96.567467 109.428185 128.428452 rh
51_1019 105.454063 109.064194 127.541443 rh
51_1020 96.178368 110.15818 128.682449 rh
51_1021 95.882164 110.896187 128.893448 rh
51_1022 104.898064 110.658188 127.847443 rh
51_1023 95.721161 111.691185 129.265442 rh
51_1024 95.714462 112.629181 128.499435 rh
51_1025 95.972763 113.470184 128.849442 rh
51_1026 96.318268 114.201187 128.742432 rh
51_1027 96.784966 115.168182 128.350433 rh
51_1028 104.695061 113.549194 128.066437 rh
51_1029 105.012062 114.353195 128.363434 rh
51_1030 97.436554 115.976181 128.60144 rh
51_1031 97.845055 116.637184 128.062439 rh
51_1032 98.489555 117.239182 127.675446 rh
51_1033 99.665253 117.301186 128.259445 rh
51_1034 100.429153 116.92218 128.925446 rh
51_1035 100.881958 117.56118 128.250443 rh
51_1036 101.198059 117.009186 128.900436 rh
51_1037 101.864059 117.286186 128.620438 rh
51_1038 102.856056 117.350182 128.539444 rh
51_1039 103.312057 118.05719 127.86644 rh
51_1040 103.792053 117.233192 128.542435 rh
51_1041 104.234055 117.549194 128.099442 rh
51_1042 104.472054 117.048195 128.528442 rh
51_1043 104.950058 117.226189 128.105438 rh
51_1044 105.917053 116.330193 127.734444 rh
51_1045 104.102074 96.82589 128.581451 rh
51_1046 105.006073 96.784195 128.587448 rh
51_1047 103.286072 97.075882 128.62944 rh
51_1048 105.930069 96.941994 128.618439 rh
51_1049 102.475075 97.663582 128.75444 rh
51_1050 106.891075 97.37619 128.391449 rh
51_1051 101.862068 98.564781 128.525452 rh
51_1052 102.115074 98.099281 129.197449 rh
51_1053 107.796074 98.072891 128.337448 rh
51_1054 101.34407 99.614082 128.867447 rh
51_1055 108.326073 98.701889 128.755447 rh
51_1056 108.537071 99.454491 128.353439 rh
51_1057 100.910675 100.481186 128.614441 rh
51_1058 100.60807 101.000282 128.774445 rh
51_1059 108.723068 100.001694 128.55545 rh
51_1060 100.263069 101.586182 128.331451 rh
51_1061 99.823273 102.272186 128.633453 rh
51_1062 99.335968 103.079185 128.90744 rh
51_1063 109.041069 102.854195 128.871445 rh
51_1064 109.020065 103.554192 129.22644 rh
51_1065 98.959061 103.832184 129.219452 rh
51_1066 108.677063 104.302193 128.534439 rh
51_1067 98.518066 104.905182 129.017441 rh
51_1068 108.378067 105.263191 128.802444 rh
51_1069 98.157967 105.764183 129.20845 rh
51_1070 97.917267 106.409187 128.965439 rh
51_1071 97.90406 106.25518 129.685455 rh
51_1072 107.961067 106.053192 128.635437 rh
51_1073 108.217064 105.897194 129.353439 rh
51_1074 97.601562 107.023186 129.199448 rh
51_1075 97.232262 107.710182 129.406448 rh
51_1076 107.552063 106.731194 128.692444 rh
51_1077 107.221062 107.242195 128.774445 rh
51_1078 96.90686 108.495186 129.008453 rh
51_1079 96.497368 109.238182 129.36644 rh
51_1080 105.883064 108.852188 128.528442 rh
51_1081 106.717064 107.910194 128.814438 rh
51_1082 96.122261 110.059181 129.580444 rh
51_1083 105.255066 109.778191 128.052444 rh
51_1084 95.871567 110.870186 129.748444 rh
51_1085 95.802567 111.425186 129.906448 rh
51_1086 105.246063 110.422188 128.886444 rh
51_1087 95.779663 112.485184 129.475449 rh
51_1088 104.79306 111.369194 128.142441 rh
51_1089 95.915466 113.07518 129.322433 rh
51_1090 104.724068 112.458191 128.438431 rh
51_1091 96.100861 113.004181 130.054443 rh
51_1092 104.865067 113.188194 128.895432 rh
51_1093 96.303368 113.763184 129.503448 rh
51_1094 105.199066 114.26519 129.267441 rh
51_1095 105.424065 114.971191 128.897446 rh
51_1096 97.165253 115.409187 129.049438 rh
51_1097 96.897667 114.749184 129.479446 rh
51_1098 100.320358 116.419182 129.745438 rh
51_1099 101.129158 116.534187 129.599442 rh
51_1100 101.911057 116.656181 129.465439 rh
51_1101 102.723053 116.754181 129.309433 rh
51_1102 103.583054 116.72319 129.243439 rh
51_1103 104.346054 116.610191 129.149445 rh
51_1104 97.548759 115.612183 129.510452 rh
51_1105 99.667259 116.661186 129.236435 rh
51_1106 105.001053 116.583191 128.807434 rh
51_1107 105.693054 115.699188 128.755432 rh
51_1108 105.628059 116.609192 128.203445 rh
51_1109 103.950073 96.649689 129.537445 rh
51_1110 104.829071 96.53479 129.505447 rh
51_1111 103.121071 96.994087 129.628448 rh
51_1112 105.697075 96.620888 129.508453 rh
51_1113 106.082069 96.549889 130.123444 rh
51_1114 106.66507 96.846291 129.713455 rh
51_1115 107.417068 97.420593 129.249451 rh
51_1116 102.418068 97.605385 129.909454 rh
51_1117 107.97007 97.913589 129.421448 rh
51_1118 101.849075 98.601082 129.699448 rh
51_1119 101.412071 99.61808 130.069443 rh
51_1120 108.369072 98.480492 129.588455 rh
51_1121 108.644073 99.263893 129.225449 rh
51_1122 100.875069 100.583984 129.515457 rh
51_1123 108.838074 99.901588 129.209442 rh
51_1124 100.292671 101.483185 129.230453 rh
51_1125 108.971069 100.680893 128.992432 rh
51_1126 109.260071 100.83419 129.993454 rh
51_1127 99.813171 102.210182 129.577454 rh
51_1128 109.159073 101.852188 129.160431 rh
51_1129 99.334175 103.010185 129.816452 rh
51_1130 109.27906 103.593193 130.329453 rh
51_1131 109.346069 102.673195 129.942444 rh
51_1132 97.903961 106.084183 130.565445 rh
51_1133 98.880463 103.956184 130.115448 rh
51_1134 98.328568 105.204185 130.101456 rh
51_1135 108.891068 104.441193 129.80545 rh
51_1136 108.563065 105.517189 130.162445 rh
51_1137 108.221062 106.184189 129.921448 rh
51_1138 97.457466 107.063187 130.100449 rh
51_1139 97.243164 107.403183 130.587448 rh
51_1140 107.938065 106.46019 129.409439 rh
51_1141 108.063065 106.652191 130.153442 rh
51_1142 96.927963 108.128181 130.118454 rh
51_1143 107.589066 107.243195 129.752457 rh
51_1144 96.460365 109.179184 130.309448 rh
51_1145 106.456062 108.804192 129.724457 rh
51_1146 96.136963 110.084183 130.450455 rh
51_1147 105.79306 109.534195 129.324432 rh
51_1148 106.318062 109.481194 130.290451 rh
51_1149 95.938766 111.080185 130.531448 rh
51_1150 105.799065 110.23819 130.063446 rh
51_1151 95.853661 112.022186 130.107452 rh
51_1152 96.028564 111.817184 130.827454 rh
51_1153 105.170067 111.262192 129.404434 rh
51_1154 105.851067 111.212189 130.749451 rh
51_1155 96.119461 112.466187 130.659454 rh
51_1156 105.679062 112.167191 130.836441 rh
51_1157 96.529465 113.159187 130.850449 rh
51_1158 105.16806 112.315193 129.874451 rh
51_1159 105.460068 112.787193 130.587433 rh
51_1160 96.988564 113.751183 130.997452 rh
51_1161 96.815865 113.963181 130.377457 rh
51_1162 100.33226 116.017181 130.580444 rh
51_1163 101.133156 116.096184 130.439438 rh
51_1164 101.955055 116.179184 130.377441 rh
51_1165 105.128067 113.455193 129.707428 rh
51_1166 105.29306 113.939194 130.030441 rh
51_1167 105.366066 114.461189 129.865433 rh
51_1168 105.487061 114.982193 129.817429 rh
51_1169 102.80806 116.229187 130.357437 rh
51_1170 103.529053 116.287193 130.102432 rh
51_1171 104.293053 116.135193 130.04744 rh
51_1172 104.924057 115.997192 129.753433 rh
51_1173 105.421059 115.943192 129.21344 rh
51_1174 105.511063 115.32119 129.745438 rh
51_1175 105.50106 115.07019 130.003433 rh
51_1176 97.453262 115.00518 130.224457 rh
51_1177 98.007759 115.685181 130.04245 rh
51_1178 98.635254 115.831184 130.384445 rh
51_1179 99.523155 116.253181 129.97345 rh
51_1180 98.510757 116.415184 129.239441 rh
51_1181 99.039757 116.088181 130.142456 rh
51_1182 103.821075 96.525093 130.524445 rh
51_1183 104.713074 96.347389 130.469452 rh
51_1184 105.571075 96.404289 130.315445 rh
51_1185 103.076073 96.906082 130.649445 rh
51_1186 106.333069 96.489288 130.690445 rh
51_1187 102.612068 97.343483 130.884445 rh
51_1188 107.024071 96.764694 130.693451 rh
51_1189 107.52607 97.245491 130.140457 rh
51_1190 102.177071 98.000984 130.715454 rh
51_1191 101.798073 98.839684 130.744446 rh
51_1192 101.496071 99.576584 130.981445 rh
51_1193 108.176071 97.91819 130.438446 rh
51_1194 108.58007 98.754593 130.089447 rh
51_1195 108.654068 98.611992 131.006454 rh
51_1196 101.007568 100.475281 130.778442 rh
51_1197 108.965073 99.690392 130.163452 rh
51_1198 100.330269 101.446182 130.300446 rh
51_1199 100.524071 101.300186 131.228455 rh
51_1200 109.529068 100.410988 131.207443 rh
51_1201 99.773872 102.28318 130.350449 rh
51_1202 109.505074 101.561188 130.434448 rh
51_1203 109.685074 102.236191 130.935455 rh
51_1204 99.40937 102.929184 130.678452 rh
51_1205 109.604073 102.969193 130.916443 rh
51_1206 99.126762 103.536186 130.990448 rh
51_1207 109.199066 104.157188 130.706451 rh
51_1208 97.962463 105.983185 131.342453 rh
51_1209 98.32196 105.236183 131.129456 rh
51_1210 98.755066 104.321182 130.989456 rh
51_1211 109.072067 104.858192 131.168457 rh
51_1212 97.514168 106.836182 131.061447 rh
51_1213 97.138367 107.603188 130.944443 rh
51_1214 108.391068 106.318192 130.739456 rh
51_1215 96.824966 108.314186 131.059448 rh
51_1216 108.116066 107.055191 130.882446 rh
51_1217 107.810066 107.662193 130.882446 rh
51_1218 96.501366 109.225182 131.19545 rh
51_1219 107.239067 108.170189 130.326447 rh
51_1220 96.256363 110.149185 131.323456 rh
51_1221 106.987061 109.000191 130.862457 rh
51_1222 106.670067 110.026192 131.252457 rh
51_1223 96.186264 111.145187 131.511444 rh
51_1224 96.355965 112.306183 131.414444 rh
51_1225 106.166061 111.920189 131.445435 rh
51_1226 105.947067 112.711189 131.360428 rh
51_1227 97.100464 113.391182 131.692444 rh
51_1228 100.468658 115.711182 131.37645 rh
51_1229 101.179054 115.768181 131.298431 rh
51_1230 101.999054 115.848183 131.236435 rh
51_1231 102.769058 115.923187 131.198441 rh
51_1232 105.506065 113.416191 130.71344 rh
51_1233 105.496063 113.996193 130.64743 rh
51_1234 105.572067 114.401192 130.841431 rh
51_1235 97.504364 114.415184 131.07045 rh
51_1236 98.124763 115.275185 130.802444 rh
51_1237 98.824059 115.531181 131.084442 rh
51_1238 99.542458 115.804184 130.93045 rh
51_1239 103.290054 115.95018 131.184433 rh
51_1240 103.630058 115.982193 130.996429 rh
51_1241 103.673058 115.873192 131.483429 rh
51_1242 104.311058 115.855194 130.995438 rh
51_1243 105.00206 115.555191 130.901428 rh
51_1244 105.348053 115.375191 130.322433 rh
51_1245 105.504066 114.91819 130.465439 rh
51_1246 103.726074 96.446892 131.524445 rh
51_1247 104.58107 96.215393 131.467453 rh
51_1248 105.658073 96.223991 131.396454 rh
51_1249 103.045074 96.903084 131.607452 rh
51_1250 102.506073 97.535187 131.602448 rh
51_1251 106.798073 96.485794 131.630447 rh
51_1252 107.590073 97.073395 131.143448 rh
51_1253 107.530075 96.876595 132.05545 rh
51_1254 102.113075 98.227081 131.45845 rh
51_1255 108.251068 97.755188 131.847443 rh
51_1256 108.73307 98.546089 131.796448 rh
51_1257 101.83007 98.95668 131.826447 rh
51_1258 109.124069 99.23439 131.737457 rh
51_1259 101.383072 99.956787 131.775452 rh
51_1260 100.88987 100.872787 131.860443 rh
51_1261 109.850075 100.55439 132.012451 rh
51_1262 99.967171 102.133186 131.197449 rh
51_1263 100.387573 101.72718 132.010452 rh
51_1264 109.922073 101.367195 131.662445 rh
51_1265 99.496971 102.965187 131.379456 rh
51_1266 110.042068 102.562195 131.941452 rh
51_1267 99.214165 103.612183 131.681442 rh
51_1268 109.622063 103.875191 131.686447 rh
51_1269 97.832664 106.419182 132.141449 rh
51_1270 98.329765 105.42218 131.988449 rh
51_1271 98.794968 104.504181 131.853455 rh
51_1272 109.106064 105.392189 131.895447 rh
51_1273 109.406067 105.01519 132.291443 rh
51_1274 109.952065 104.574188 133.018448 rh
51_1275 97.540962 107.097183 132.442444 rh
